id dam sire LLRdam LLRsire LLRpair OHdam OHsire MEpair ringnr damringnr sireringnr 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020
F0396 8N72065_P7_B1 NA 16.97 NA NA NA NA NA F0396 8N72065 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.002 0.006 0.013 0.026 0.047 0.077 0.125 0.211 0.261 0.231 0 0 0 0 0 0
F0397 8N72064_N7_B1 8N05942_N6_B1 7.37 5.33 7.58 NA NA NA F0397 8N72064 8N05942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.005 0.041 0.302 0.651 0 0 0 0 0 0
F0398 8M72113_P17_B1 8L89976_N5_B1 9.29 9.8 10.92 NA NA NA F0398 8M72113 8L89976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.005 0.017 0.063 0.218 0.696 0 0 0 0 0 0 0 0 0
F0399 NA 8N72989_D2_B1 NA 10.26 NA NA NA NA F0399 NA 8N72989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.006 0.018 0.063 0.222 0.69 0 0 0 0 0 0
F0400 8N73366 8N72447 7.07 5.99 8.75 NA NA NA F0400 8N73366 8N72447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003 0.025 0.181 0.791 0 0 0 0 0 0
F0401 NA 8M72969 NA 4.32 NA NA NA NA F0401 NA 8M72969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.006 0.02 0.071 0.247 0.654 0 0 0 0 0 0 0 0
F0402 8800521 NA 5.63 NA NA NA NA NA F0402 8800521 NA 0 0 0 0 0 0 0 0.001 0.005 0.014 0.054 0.227 0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0403 8N72222_H13_B1 8N06435 3.55 4.5 6.05 NA NA NA F0403 8N72222 8N06435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.01 0.132 0.858 0 0 0 0 0 0
F0404 8M71819 NA 6.2 NA NA NA NA NA F0404 8M71819 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.005 0.015 0.059 0.22 0.7 0 0 0 0 0 0 0
F0405 8N28603_A19_B1 8N72257 4.94 3.97 7.68 NA NA NA F0405 8N28603 8N72257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003 0.021 0.164 0.812 0 0 0
F0406 8N13928_C6_B1 8N13931_I6_B1 5.32 -1.25 2.66 NA NA NA F0406 8N13928 8N13931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002 0.009 0.03 0.116 0.379 0.464 0 0 0 0
F0407 8N05705 8M71873 7.87 -0.48 1.52 NA NA NA F0407 8N05705 8M71873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003 0.044 0.251 0.313 0.307 0.082 0 0 0
F0408 8N42942_H8_B4 8N14051_M18_B1 -2.32 2.18 4.54 NA NA NA F0408 8N42942 8N14051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.006 0.021 0.066 0.215 0.38 0.311 0 0 0
F0409 8N87273_E7_B2 8L57907_E22_B1 1.82 1.95 5.06 NA NA NA F0409 8N87273 8L57907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.009 0.052 0.31 0.628 0 0 0 0 0 0
F0410 8N14923_N19_B1 8N27316_F18_B1 8.6 4.68 7.4 NA NA NA F0410 8N14923 8N27316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.014 0.109 0.876 0 0 0 0 0
F0411 8681029 8747118 -5.47 7.08 7.62 NA NA NA F0411 8681029 8747118 0 0 0 0 0.001 0.007 0.029 0.098 0.146 0.226 0.307 0.186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0412 NA 8866791 NA 5.95 NA NA NA NA F0412 NA 8866791 0 0 0 0 0 0 0 0.001 0.006 0.018 0.063 0.222 0.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0413 NA 8N87697_A15_B2 NA 8.2 NA NA NA NA F0413 NA 8N87697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0
F0414 8651870 8732211 1.29 7.22 2.48 NA NA NA F0414 8651870 8732211 0 0 0 0 0.001 0.006 0.032 0.158 0.397 0.311 0.096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0415 8747223__8747273_J5_B1 8857246 0.6 0 4.17 NA NA NA F0415 8747223 8857246 0 0 0 0 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0416 8887451 NA 8.28 NA NA NA NA NA F0416 8887451 NA 0 0 0 0 0 0 0 0 0 0.001 0.005 0.021 0.079 0.3 0.594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0417 8732687 8651979 0 4.2 4.8 NA NA NA F0417 8732687 8651979 0 0 0 0 0 0 0.008 0.231 0.761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0418 8N06740 8N14904_B19_B1 5.94 4.78 7.08 NA NA NA F0418 8N06740 8N14904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.024 0.169 0.246 0.189 0.203 0.169 0 0 0
F0419 8N14981__8P14981_K9_B3 8N87211_K1_B2 9.12 3.68 6.22 NA NA NA F0419 8N14981 8N87211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002 0.036 0.543 0.418 0 0 0 0 0
F0420 8N87363_M11_B2 8N05728_B6_B1 -0.06 7.46 3.38 NA NA NA F0420 8N87363 8N05728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.04 0.36 0.599 0 0 0 0 0
F0421 NA 8934333 NA 5.33 NA NA NA NA F0421 NA 8934333 0 0 0 0 0 0 0 0 0 0 0.002 0.011 0.05 0.212 0.724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0422 8651975 8651754 4.05 10.34 4.27 NA NA NA F0422 8651975 8651754 0 0 0 0.001 0.004 0.038 0.277 0.68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0423 8N06740 8N42731_F7_B4 4.38 0 6.8 NA NA NA F0423 8N06740 8N42731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.01 0.033 0.06 0.177 0.285 0.434 0 0
F0424 8651898 8573872 5.55 0 8.5 NA NA NA F0424 8651898 8573872 0 0 0 0 0 0.001 0.026 0.156 0.817 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0425 8681473_E7_B1 NA -2.97 NA NA NA NA NA F0425 8681473 NA 0 0 0.001 0.005 0.017 0.065 0.259 0.364 0.288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0426 8N42787_G24_B1 8N28682_F4_B1 6.79 2.75 4.93 NA NA NA F0426 8N42787 8N28682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.009 0.058 0.27 0.47 0.191 0
F0427 8N28724_J10_B1 8N28103_M12_B1 2.69 6.95 5.35 NA NA NA F0427 8N28724 8N28103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002 0.015 0.1 0.659 0.192 0.031 0
F0428 8N28024_K8_B1 8N28403_F5_B1 3.95 7.23 5.98 NA NA NA F0428 8N28024 8N28403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002 0.005 0.011 0.024 0.045 0.071 0.114 0.197 0.328 0.202 0 0
F0429 8N42928_L1_B1 8N27415_N24_B1 0.54 5.37 3.49 NA NA NA F0429 8N42928 8N27415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0
F0430 8N72002 NA 9.88 NA NA NA NA NA F0430 8N72002 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.003 0.015 0.052 0.16 0.204 0.231 0.334 0 0 0
F0431 8N72002 8N27754_K11_B1 6.24 12.09 18.37 NA NA NA F0431 8N72002 8N27754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.003 0.015 0.052 0.16 0.204 0.231 0.334 0 0 0
F0432 8732258_G4_B2 8730448_M11_B1 3.22 4.15 4.8 NA NA NA F0432 8732258 8730448 0 0 0 0 0 0.001 0.003 0.018 0.058 0.179 0.166 0.214 0.361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0433 NA 8747293_J7_B1 NA -3.63 NA NA NA NA F0433 NA 8747293 0 0.001 0.002 0.006 0.013 0.026 0.047 0.076 0.124 0.21 0.262 0.233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0434 8800331_P16_B1 8794343_P10_B1 8.79 7.81 11.23 NA NA NA F0434 8800331 8794343 0 0 0 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0435 8857226 8168612 -3.62 1.75 3.91 NA NA NA F0435 8857226 8168612 0 0 0 0 0 0 0.001 0.005 0.014 0.054 0.227 0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0436 8794327_D10_B1 8857260_A7_B1 6.7 2.09 4.55 NA NA NA F0436 8794327 8857260 0 0 0 0 0 0 0 0 0 0.003 0.022 0.175 0.299 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0437 NA 8800517 NA 1.15 NA NA NA NA F0437 NA 8800517 0 0 0 0.001 0.003 0.008 0.017 0.032 0.055 0.088 0.147 0.248 0.267 0.136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0438 8800685_H20_B1 NA 4.89 NA NA NA NA NA F0438 8800685 NA 0 0 0 0 0 0 0.002 0.007 0.019 0.046 0.128 0.331 0.467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0439 8904661 NA 0 NA NA NA NA NA F0439 8904661 NA 0 0 0 0 0 0 0 0 0 0.002 0.007 0.023 0.081 0.299 0.588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0440 NA 8730447_E14_B3 NA 0 NA NA NA NA F0440 NA 8730447 0 0 0 0 0 0 0.002 0.01 0.036 0.106 0.123 0.218 0.504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0441 NA 8N87135_D24_B1 NA 5.6 NA NA NA NA F0441 NA 8N87135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.006 0.018 0.063 0.222 0.69 0 0 0 0 0
F0442 NA 8N72983_N23_B1 NA 4.97 NA NA NA NA F0442 NA 8N72983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002 0.007 0.023 0.079 0.277 0.612 0 0 0 0 0
F0443 8N13216_J14_B1 8N72433_P14_B2 1.77 5.85 2.77 NA NA NA F0443 8N13216 8N72433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.014 0.224 0.761 0 0 0 0 0
F0444 8857754 8800046 10.31 0 6.14 NA NA NA F0444 8857754 8800046 0 0 0 0 0 0 0 0 0 0 0.001 0.007 0.083 0.91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0445 8934287_K3_B1 8939376_E11_B1 0 1.35 5.12 NA NA NA F0445 8934287 8939376 0 0 0 0 0 0 0 0 0 0 0.004 0.055 0.255 0.685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0446 8934883 NA 1.41 NA NA NA NA NA F0446 8934883 NA 0 0 0 0 0 0 0 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0447 8732258_G4_B2 8730448_M11_B1 2.79 6.44 5.43 NA NA NA F0447 8732258 8730448 0 0 0 0 0 0 0.002 0.011 0.043 0.151 0.127 0.155 0.288 0.222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0448 8934353 8943487_E13_B1 1.36 5.65 3.96 NA NA NA F0448 8934353 8943487 0 0 0 0 0 0 0 0.003 0.007 0.016 0.033 0.056 0.086 0.144 0.253 0.401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0449 8800051_D14_B1 8904643_E1_B1 6.84 5.81 7.7 NA NA NA F0449 8800051 8904643 0 0 0 0 0 0 0 0.001 0.005 0.021 0.068 0.225 0.302 0.254 0.098 0.026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0450 8857262_H22_B1 8747295_I1_B1 3.58 -1.33 5.92 NA NA NA F0450 8857262 8747295 0 0 0 0 0 0 0 0 0 0.004 0.047 0.238 0.711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0451 8934572_C17_B1 NA -1.29 NA NA NA NA NA F0451 8934572 NA 0 0 0 0 0 0 0 0 0 0 0.002 0.007 0.019 0.046 0.131 0.343 0.452 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0452 8887037 8857609_E7_B1 4.07 -0.55 6.42 NA NA NA F0452 8887037 8857609 0 0 0 0 0 0 0 0 0 0.002 0.021 0.076 0.207 0.378 0.315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0453 8981266 8939748 9.8 3.73 5 NA NA NA F0453 8981266 8939748 0 0 0 0 0 0 0 0 0 0 0 0 0.002 0.017 0.134 0.847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0454 8887037 8857609_E7_B1 -0.15 -0.23 2.18 NA NA NA F0454 8887037 8857609 0 0 0 0 0 0 0 0 0 0.002 0.018 0.061 0.161 0.306 0.453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0455 8L57701 8L48436 10.22 3.4 5.28 NA NA NA F0455 8L57701 8L48436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004 0.073 0.923 0 0 0 0 0 0 0 0 0 0 0 0
F0456 8981889_M2_B1 NA 1.15 NA NA NA NA NA F0456 8981889 NA 0 0 0 0 0 0 0 0 0 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0 0 0 0 0 0 0 0 0
F0457 8L89466 8L64210 0 0 6.55 NA NA NA F0457 8L89466 8L64210 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005 0.069 0.926 0 0 0 0 0 0 0 0 0 0 0 0
F0458 NA 8651798_F8_B2 NA 3.4 NA NA NA NA F0458 NA 8651798 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0459 NA 8651512_O3_B5 NA -4.66 NA NA NA NA F0459 NA 8651512 0 0 0.001 0.005 0.017 0.061 0.221 0.695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0460 8414501 8537700 0 7.38 4.59 NA NA NA F0460 8414501 8537700 0 0 0 0.001 0.011 0.121 0.867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0461 NA 8730448_M11_B1 NA 9.18 NA NA NA NA F0461 NA 8730448 0 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0462 8732524_PC_B2_B4 8747744_J2_B1 6.84 -2.24 5.05 NA NA NA F0462 8732524 8747744 0 0 0 0 0.002 0.008 0.032 0.116 0.303 0.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0463 8681476_I7_B1 8730447_E14_B3 3.91 0 5.87 NA NA NA F0463 8681476 8730447 0 0 0 0 0 0 0 0.007 0.128 0.456 0.409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0464 8598501 8651525__HIGHHET 0 2.94 5.15 NA NA NA F0464 8598501 8651525 0 0 0.001 0.005 0.017 0.063 0.218 0.696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0465 8651515__HIGHHET 8651701 3.4 0 3.82 NA NA NA F0465 8651515 8651701 0 0 0 0 0.005 0.041 0.209 0.745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0466 NA 8681469 NA -0.69 NA NA NA NA F0466 NA 8681469 0.01 0.022 0.04 0.064 0.104 0.179 0.296 0.201 0.078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0467 8747606 8730437 0 0 4.93 NA NA NA F0467 8747606 8730437 0 0 0 0.001 0.008 0.026 0.099 0.396 0.469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0468 8730459_C13_B1 8730461_G13_B1 0 9.23 3.46 NA NA NA F0468 8730459 8730461 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0469 8681476_I7_B1 8730447_E14_B3 10.25 0 6.65 NA NA NA F0469 8681476 8730447 0 0 0 0 0 0 0.002 0.051 0.946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0470 8651882 NA -14.1 NA NA NA NA NA F0470 8651882 NA 0.009 0.02 0.039 0.064 0.101 0.171 0.277 0.312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0471 NA 8934042_G11_B1 NA 1.11 NA NA NA NA F0471 NA 8934042 0 0 0 0 0 0 0 0 0 0 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0 0 0 0 0 0 0 0
F0472 8887425_E9_B1 8934405_I15_B1 0 0 5.63 NA NA NA F0472 8887425 8934405 0 0 0 0 0 0 0 0 0 0 0.001 0.003 0.012 0.031 0.078 0.231 0.644 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0473 8L30828 NA 3.38 NA NA NA NA NA F0473 8L30828 NA 0 0 0 0 0 0 0 0 0 0 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0 0 0 0 0 0 0 0
F0474 NA 8800580_B20_B1 NA 2.36 NA NA NA NA F0474 NA 8800580 0 0 0 0 0 0 0 0 0.001 0.005 0.02 0.067 0.112 0.145 0.298 0.352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0475 8L30355_C19_B1 8939737_C13_B1 3.13 8.75 4.66 NA NA NA F0475 8L30355 8939737 0 0 0 0 0 0 0 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0476 8934353 8934288_M3_B1 -0.36 1.28 4.24 NA NA NA F0476 8934353 8934288 0 0 0 0 0 0 0 0 0 0.001 0.006 0.018 0.063 0.222 0.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0477 NA NA NA NA NA NA NA NA F0477 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.004 0.012 0.028 0.078 0.245 0.631 0 0 0 0
F0478 NA NA NA NA NA NA NA NA F0478 NA NA 0 0 0 0 0 0 0 0 0 0 0.001 0.004 0.012 0.028 0.078 0.245 0.631 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0479 8N42523_N5_B4 8N42729_E22_B1 1.5 -2.9 3.39 NA NA NA F0479 8N42523 8N42729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003 0.01 0.036 0.142 0.455 0.354 0 0
F0480 8904654 NA -1.74 NA NA NA NA NA F0480 8904654 NA 0 0 0 0 0 0 0 0 0 0 0.001 0.009 0.083 0.32 0.587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0481 8732626__8732625_C20_B1 NA -5.45 NA NA NA NA NA F0481 8732626 NA 0.003 0.007 0.016 0.033 0.056 0.085 0.143 0.252 0.404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
F0482 NA 8934402_C15_B1 NA 6.17 NA NA NA NA F0482 NA 8934402 0 0 0 0 0 0 0 0 0 0 0.007 0.03 0.171 0.791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0001 F0390 8L89311_N3_B1 4.85 14.62 16.97 NA NA NA M0001 F0390 8L89311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016 0.984 0 0 0 0 0 0 0 0 0
M0002 F0384 8M31541 3.52 10.51 20.23 NA NA NA M0002 F0384 8M31541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.026 0.668 0.306 0 0 0 0 0 0 0 0 0 0
M0003 8N14023_A18_B1 8M71414 0.1 15 7.55 NA NA NA M0003 8N14023 8M71414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002 0.117 0.61 0.27 0 0 0 0 0
M0004 NA NA NA NA NA NA NA NA M0004 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003 0.047 0.5 0.45 0 0 0 0 0 0 0 0 0 0 0
M0005 8L64842_F1_B1 M0049 14.63 6.09 11.38 NA NA NA M0005 8L64842 M0049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.031 0.493 0.475 0 0 0 0 0 0 0 0 0 0 0
M0006 NA NA NA NA NA NA NA NA M0006 NA NA 0 0 0.001 0.011 0.165 0.823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0007 8794309_F8_B1 8794311_H8_B1 0 0 12.65 NA NA NA M0007 8794309 8794311 0 0 0 0 0 0 0 0 0 0.004 0.996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0008 F0384 8M31541 2.81 17.36 8.9 NA NA NA M0008 F0384 8M31541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006 0.184 0.81 0 0 0 0 0 0 0 0 0 0 0 0 0
M0009 8934527_M16_B2 8887240 27.67 15.53 20.01 NA NA NA M0009 8934527 8887240 0 0 0 0 0 0 0 0 0 0 0 0 0 0.017 0.983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0010 8L19596_B10_B4 M0056 23.87 28.49 31.19 NA NA NA M0010 8L19596 M0056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003 0.997 0 0 0 0 0 0 0 0 0 0 0
M0011 NA 8L89314_D5_B1 NA 27.26 NA NA NA NA M0011 NA 8L89314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003 0.309 0.688 0 0 0 0 0 0 0 0 0 0 0
M0012 8L64142_K22_B1 8L64834_O24_B1 12.99 11.39 15.11 NA NA NA M0012 8L64142 8L64834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.004 0.051 0.462 0.482 0 0 0 0 0 0 0 0 0 0
M0013 NA NA NA NA NA NA NA NA M0013 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.008 0.992 0 0 0 0 0 0 0 0
M0014 8887291 8887423 16.56 24.74 25.45 NA NA NA M0014 8887291 8887423 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0015 8L30959 M0169 22.6 21.05 30.83 NA NA NA M0015 8L30959 M0169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.297 0.703 0 0 0 0 0 0 0 0 0 0 0
M0016 8651649_P2_B2 M0023 2.92 0 11.75 NA NA NA M0016 8651649 M0023 0 0 0 0 0.002 0.025 0.24 0.732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0017 8N06296_J10_B1 8L64178_A24_B1 4.93 0 22.38 NA NA NA M0017 8N06296 8L64178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016 0.471 0.513 0 0 0 0 0 0 0 0 0 0
M0018 NA NA NA NA NA NA NA NA M0018 NA NA 0.002 0.011 0.043 0.112 0.323 0.509 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0019 NA NA NA NA NA NA NA NA M0019 NA NA 0 0 0 0 0 0.001 0.013 0.152 0.834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0020 8N13289_P18_B1 8N28002_M6_B1 17.19 0 20.65 NA NA NA M0020 8N13289 8N28002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006 0.198 0.796 0 0 0 0 0
M0021 F0200 8730561_K17_B1 10.52 14.75 16.55 NA NA NA M0021 F0200 8730561 0 0 0 0 0 0 0 0 0 0 0 0.021 0.979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0022 8939759_C21_B1 8L89312_J20_B4 16.81 2.97 9.12 NA NA NA M0022 8939759 8L89312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.022 0.332 0.645 0 0 0 0 0 0 0 0 0 0 0 0
M0023 NA NA NA NA NA NA NA NA M0023 NA NA 0 0 0 0.004 0.049 0.418 0.529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0024 8N06999 8M72897_F11_B3 0 13.78 10.46 NA NA NA M0024 8N06999 8M72897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.292 0.698 0 0 0 0 0 0 0 0
M0025 8L89909_A20_B1 8M72329 20.8 20.55 30.39 NA NA NA M0025 8L89909 8M72329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002 0.355 0.643 0 0 0 0 0 0 0
M0026 F0196 M0182 9.33 0 19.96 NA NA NA M0026 F0196 M0182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007 0.163 0.83 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0027 NA NA NA NA NA NA NA NA M0027 NA NA 0 0 0 0.001 0.041 0.958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0028 NA NA NA NA NA NA NA NA M0028 NA NA 0 0 0 0.002 0.009 0.088 0.509 0.392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
M0029 F0167 8L64178_A24_B1 1.33 0 16.57 NA NA NA M0029 F0167 8L64178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.009 0.991 0 0 0 0 0 0 0 0 0 0 0 0
