,Year_ID_Location,Year_ID,ID,Year_Location,Year,Location,Island,in_out,Least_age,Least_hatchyear,filled,obs,capt,gene_new,Sex,Own_survival,N_Recruits,r2s,parent_in_pedigree,present_in_pedigree,ever_a_parent,ringed_ad_recorded,estimated_pop_size,observed_breeding_popsize,ringnr,flok,flokyear,Island_ID,Year2,IslandYear_ID,ob,ringnr_year,Experienced_breeder,sex,IslandFitness,IslandYearFitness,IslandYearSigma_w,RelPop,logPop,VarIslandYearFitness,w,IDYear
6314,2011_8L89844_hestmannøy,2011_8L89844,2433,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,yes,yes,yes,226,283,245,8L89844,27,272 011,6,14,116,6285,8L89844 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3802
6316,2011_8L89845_hestmannøy,2011_8L89845,2434,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,0,0,yes,yes,yes,226,283,245,8L89845,27,272 011,6,14,116,6287,8L89845 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3804
6318,2011_8L89847_hestmannøy,2011_8L89847,2435,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,f,0,0,0,no,yes,never,226,283,245,8L89847,27,272 011,6,14,116,6289,8L89847 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3806
6320,2011_8L89848_hestmannøy,2011_8L89848,2436,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,gene_new,NA,NA,gene_new,f,0,0,0,yes,yes,yes,226,283,245,8L89848,27,272 011,6,14,116,6291,8L89848 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3808
6412,2011_8M31070_hestmannøy,2011_8M31070,2456,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,1,0,2,no,yes,never,226,283,245,8M31070,27,272 011,6,14,116,6374,8M31070 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,3854
6479,2011_8M31262_hestmannøy,2011_8M31262,2484,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31262,27,272 011,6,14,116,6441,8M31262 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3921
6510,2011_8M31286_hestmannøy,2011_8M31286,2495,2011_hestmannøy,14,HestmannÃ¸y,27,0,4,2007,no,obs,NA,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31286,27,272 011,6,14,116,6472,8M31286 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3957
6513,2011_8M31290_hestmannøy,2011_8M31290,2497,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,0,0,yes,yes,yes,226,283,245,8M31290,27,272 011,6,14,116,6475,8M31290 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3960
6515,2011_8M31291_hestmannøy,2011_8M31291,2498,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,0,0,yes,yes,yes,226,283,245,8M31291,27,272 011,6,14,116,6477,8M31291 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3962
6517,2011_8M31292_hestmannøy,2011_8M31292,2499,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,gene_new,NA,NA,gene_new,f,0,0,0,yes,yes,yes,226,283,245,8M31292,27,272 011,6,14,116,6479,8M31292 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3964
6519,2011_8M31293_hestmannøy,2011_8M31293,2500,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,2,2,yes,yes,yes,226,283,245,8M31293,27,272 011,6,14,116,6481,8M31293 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,3968
6521,2011_8M31294_hestmannøy,2011_8M31294,2501,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,0,0,no,yes,yes,226,283,245,8M31294,27,272 011,6,14,116,6483,8M31294 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3970
6545,2011_8M31328_hestmannøy,2011_8M31328,2511,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31328,27,272 011,6,14,116,6507,8M31328 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3993
6548,2011_8M31331_hestmannøy,2011_8M31331,2513,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,f,0,0,0,no,yes,never,226,283,245,8M31331,27,272 011,6,14,116,6510,8M31331 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,3996
6551,2011_8M31337_hestmannøy,2011_8M31337,2515,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,yes,NA,NA,NA,f,1,0,2,no,yes,yes,226,283,245,8M31337,27,272 011,6,14,116,6513,8M31337 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,3999
6554,2011_8M31338_hestmannøy,2011_8M31338,2516,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,f,0,1,1,yes,yes,yes,226,283,245,8M31338,27,272 011,6,14,116,6516,8M31338 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0.5,4002
6558,2011_8M31344_hestmannøy,2011_8M31344,2518,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,no,yes,yes,226,283,245,8M31344,27,272 011,6,14,116,6520,8M31344 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4006
6561,2011_8M31352_hestmannøy,2011_8M31352,2520,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31352,27,272 011,6,14,116,6523,8M31352 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4014
6564,2011_8M31356_hestmannøy,2011_8M31356,2522,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,NA,capt,NA,f,0,1,1,yes,yes,yes,226,283,245,8M31356,27,272 011,6,14,116,6526,8M31356 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0.5,4017
6566,2011_8M31360_hestmannøy,2011_8M31360,2523,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,f,0,0,0,yes,yes,yes,226,283,245,8M31360,27,272 011,6,14,116,6528,8M31360 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4019
6573,2011_8M31370_hestmannøy,2011_8M31370,2525,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,1,1,yes,yes,yes,226,283,245,8M31370,27,272 011,6,14,116,6535,8M31370 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0.5,4022
6575,2011_8M31372_hestmannøy,2011_8M31372,2526,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31372,27,272 011,6,14,116,6537,8M31372 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4024
6577,2011_8M31374_hestmannøy,2011_8M31374,2527,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,1,3,5,yes,yes,yes,226,283,245,8M31374,27,272 011,6,14,116,6539,8M31374 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,2.5,4026
6583,2011_8M31378_hestmannøy,2011_8M31378,2528,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,no,no,never,226,283,245,8M31378,27,272 011,6,14,116,6545,8M31378 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4032
6585,2011_8M31382_hestmannøy,2011_8M31382,2529,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,f,1,1,3,yes,yes,yes,226,283,245,8M31382,27,272 011,6,14,116,6547,8M31382 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1.5,4034
6604,2011_8M31398_hestmannøy,2011_8M31398,2533,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,0,0,yes,yes,yes,226,283,245,8M31398,27,272 011,6,14,116,6566,8M31398 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4052
6632,2011_8M31452_hestmannøy,2011_8M31452,2545,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,m,1,3,5,yes,yes,yes,226,283,245,8M31452,27,272 011,6,14,116,6594,8M31452 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,2.5,4079
6637,2011_8M31453_hestmannøy,2011_8M31453,2546,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,no,yes,never,226,283,245,8M31453,27,272 011,6,14,116,6599,8M31453 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4084
6642,2011_8M31468_hestmannøy,2011_8M31468,2548,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31468,27,272 011,6,14,116,6604,8M31468 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4087
6644,2011_8M31476_hestmannøy,2011_8M31476,2549,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,1,1,3,yes,yes,yes,226,283,245,8M31476,27,272 011,6,14,116,6606,8M31476 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1.5,4089
6648,2011_8M31480_hestmannøy,2011_8M31480,2550,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,gene_new,NA,NA,gene_new,f,0,0,0,yes,yes,yes,226,283,245,8M31480,27,272 011,6,14,116,6610,8M31480 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4094
6650,2011_8M31483_hestmannøy,2011_8M31483,2551,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,0,0,yes,yes,yes,226,283,245,8M31483,27,272 011,6,14,116,6612,8M31483 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4096
6652,2011_8M31484_hestmannøy,2011_8M31484,2552,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31484,27,272 011,6,14,116,6614,8M31484 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4098
6655,2011_8M31485_hestmannøy,2011_8M31485,2553,2011_hestmannøy,14,HestmannÃ¸y,27,0,3,2008,no,obs,NA,NA,m,0,0,0,no,no,never,226,283,245,8M31485,27,272 011,6,14,116,6617,8M31485 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4101
6674,2011_8M31508_hestmannøy,2011_8M31508,2559,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,1,0,2,no,yes,never,226,283,245,8M31508,27,272 011,6,14,116,6636,8M31508 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,4116
6684,2011_8M31511_hestmannøy,2011_8M31511,2561,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,1,1,yes,yes,yes,226,283,245,8M31511,27,272 011,6,14,116,6646,8M31511 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0.5,4127
6696,2011_8M31532_hestmannøy,2011_8M31532,2568,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31532,27,272 011,6,14,116,6658,8M31532 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4139
6716,2011_8M31547_hestmannøy,2011_8M31547,2575,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,0,0,no,yes,never,226,283,245,8M31547,27,272 011,6,14,116,6678,8M31547 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4159
6734,2011_8M31581_hestmannøy,2011_8M31581,2584,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,no,yes,never,226,283,245,8M31581,27,272 011,6,14,116,6696,8M31581 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4181
6736,2011_8M31583_hestmannøy,2011_8M31583,2585,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,1,1,3,yes,yes,yes,226,283,245,8M31583,27,272 011,6,14,116,6698,8M31583 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1.5,4183
6739,2011_8M31585_hestmannøy,2011_8M31585,2586,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,0,0,no,yes,yes,226,283,245,8M31585,27,272 011,6,14,116,6701,8M31585 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4186
6741,2011_8M31591_hestmannøy,2011_8M31591,2587,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,1,1,yes,yes,yes,226,283,245,8M31591,27,272 011,6,14,116,6703,8M31591 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0.5,4188
6752,2011_8M31632_hestmannøy,2011_8M31632,2594,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31632,27,272 011,6,14,116,6714,8M31632 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4200
6773,2011_8M31713_hestmannøy,2011_8M31713,2603,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,0,0,no,yes,yes,226,283,245,8M31713,27,272 011,6,14,116,6735,8M31713 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4226
6834,2011_8M31758_hestmannøy,2011_8M31758,2625,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,1,0,2,yes,yes,yes,226,283,245,8M31758,27,272 011,6,14,116,6796,8M31758 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,4292
6856,2011_8M31869_hestmannøy,2011_8M31869,2632,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,f,1,1,3,yes,yes,yes,226,283,245,8M31869,27,272 011,6,14,116,6818,8M31869 2011,0,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1.5,4314
6861,2011_8M31872_hestmannøy,2011_8M31872,2633,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,f,1,0,2,yes,yes,yes,226,283,245,8M31872,27,272 011,6,14,116,6823,8M31872 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,4319
6866,2011_8M31875_hestmannøy,2011_8M31875,2636,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,no,yes,yes,226,283,245,8M31875,27,272 011,6,14,116,6828,8M31875 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4324
6870,2011_8M31922_hestmannøy,2011_8M31922,2638,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,m,1,3,5,yes,yes,yes,226,283,245,8M31922,27,272 011,6,14,116,6832,8M31922 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,2.5,4327
6873,2011_8M31923_hestmannøy,2011_8M31923,2639,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,f,1,3,5,yes,yes,yes,226,283,245,8M31923,27,272 011,6,14,116,6835,8M31923 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,2.5,4330
6876,2011_8M31925_hestmannøy,2011_8M31925,2640,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,yes,NA,NA,NA,f,1,0,2,yes,yes,yes,226,283,245,8M31925,27,272 011,6,14,116,6838,8M31925 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,4335
6879,2011_8M31926_hestmannøy,2011_8M31926,2641,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,NA,capt,NA,f,1,1,3,yes,yes,yes,226,283,245,8M31926,27,272 011,6,14,116,6841,8M31926 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1.5,4338
6882,2011_8M31927_hestmannøy,2011_8M31927,2642,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,NA,capt,NA,m,1,2,4,yes,yes,yes,226,283,245,8M31927,27,272 011,6,14,116,6844,8M31927 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,2,4341
6891,2011_8M31938_hestmannøy,2011_8M31938,2647,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31938,27,272 011,6,14,116,6853,8M31938 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4349
6893,2011_8M31939_hestmannøy,2011_8M31939,2648,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,m,0,1,1,yes,yes,yes,226,283,245,8M31939,27,272 011,6,14,116,6855,8M31939 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0.5,4351
6895,2011_8M31940_hestmannøy,2011_8M31940,2649,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31940,27,272 011,6,14,116,6857,8M31940 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4353
6897,2011_8M31941_hestmannøy,2011_8M31941,2650,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,0,0,no,yes,yes,226,283,245,8M31941,27,272 011,6,14,116,6859,8M31941 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4357
6901,2011_8M31945_hestmannøy,2011_8M31945,2653,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,m,0,0,0,yes,yes,yes,226,283,245,8M31945,27,272 011,6,14,116,6863,8M31945 2011,0,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4361
6905,2011_8M31968_hestmannøy,2011_8M31968,2656,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,f,0,0,0,no,no,never,226,283,245,8M31968,27,272 011,6,14,116,6867,8M31968 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4365
6907,2011_8M31969_hestmannøy,2011_8M31969,2657,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,NA,NA,f,0,0,0,yes,yes,yes,226,283,245,8M31969,27,272 011,6,14,116,6869,8M31969 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4367
6909,2011_8M31973_hestmannøy,2011_8M31973,2659,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,f,0,1,1,yes,yes,yes,226,283,245,8M31973,27,272 011,6,14,116,6871,8M31973 2011,0,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0.5,4369
6927,2011_8M71060_hestmannøy,2011_8M71060,2664,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,f,0,0,0,yes,yes,yes,226,283,245,8M71060,27,272 011,6,14,116,6886,8M71060 2011,0,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4382
6928,2011_8M71061_hestmannøy,2011_8M71061,2665,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,m,1,0,2,yes,yes,yes,226,283,245,8M71061,27,272 011,6,14,116,6887,8M71061 2011,0,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,4383
6931,2011_8M71063_hestmannøy,2011_8M71063,2666,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,NA,NA,m,0,0,0,yes,yes,yes,226,283,245,8M71063,27,272 011,6,14,116,6890,8M71063 2011,0,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4386
6932,2011_8M71064_hestmannøy,2011_8M71064,2667,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,NA,NA,f,0,0,0,yes,yes,yes,226,283,245,8M71064,27,272 011,6,14,116,6891,8M71064 2011,0,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4387
6945,2011_8M71085_hestmannøy,2011_8M71085,2675,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,m,0,0,0,yes,yes,yes,226,283,245,8M71085,27,272 011,6,14,116,6904,8M71085 2011,0,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4401
6946,2011_8M71086_hestmannøy,2011_8M71086,2676,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,f,0,0,0,yes,yes,yes,226,283,245,8M71086,27,272 011,6,14,116,6905,8M71086 2011,0,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4402
6947,2011_8M71089_hestmannøy,2011_8M71089,2677,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,m,0,1,1,yes,yes,yes,226,283,245,8M71089,27,272 011,6,14,116,6906,8M71089 2011,0,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0.5,4403
6948,2011_8M71092_hestmannøy,2011_8M71092,2678,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,m,0,0,0,no,yes,never,226,283,245,8M71092,27,272 011,6,14,116,6907,8M71092 2011,0,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4404
6950,2011_8M71096_hestmannøy,2011_8M71096,2679,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,NA,NA,f,1,0,2,yes,yes,yes,226,283,245,8M71096,27,272 011,6,14,116,6908,8M71096 2011,0,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,4405
6954,2011_8M71097_hestmannøy,2011_8M71097,2680,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,NA,NA,f,1,0,2,no,yes,yes,226,283,245,8M71097,27,272 011,6,14,116,6912,8M71097 2011,0,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,4411
6959,2011_8M71098_hestmannøy,2011_8M71098,2681,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,m,1,3,5,yes,yes,yes,226,283,245,8M71098,27,272 011,6,14,116,6917,8M71098 2011,0,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,2.5,4416
6961,2011_8M71100_hestmannøy,2011_8M71100,2682,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,m,0,0,0,yes,yes,yes,226,283,245,8M71100,27,272 011,6,14,116,6919,8M71100 2011,0,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4418
6963,2011_8M71204_hestmannøy,2011_8M71204,2684,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,m,1,0,2,yes,yes,yes,226,283,245,8M71204,27,272 011,6,14,116,6921,8M71204 2011,0,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,4420
6966,2011_8M71205_hestmannøy,2011_8M71205,2685,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,f,1,1,3,yes,yes,yes,226,283,245,8M71205,27,272 011,6,14,116,6924,8M71205 2011,1,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1.5,4423
6970,2011_8M71206_hestmannøy,2011_8M71206,2686,2011_hestmannøy,14,HestmannÃ¸y,27,0,2,2009,no,obs,capt,NA,m,0,0,0,yes,yes,yes,226,283,245,8M71206,27,272 011,6,14,116,6928,8M71206 2011,1,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4427
6971,2011_8M71208_hestmannøy,2011_8M71208,2687,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,f,0,0,0,no,yes,never,226,283,245,8M71208,27,272 011,6,14,116,6929,8M71208 2011,0,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4428
6972,2011_8M71210_hestmannøy,2011_8M71210,2688,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,f,1,0,2,yes,yes,yes,226,283,245,8M71210,27,272 011,6,14,116,6930,8M71210 2011,0,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,1,4429
6974,2011_8M71211_hestmannøy,2011_8M71211,2689,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,NA,NA,m,0,0,0,yes,yes,yes,226,283,245,8M71211,27,272 011,6,14,116,6932,8M71211 2011,0,0,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4431
6975,2011_8M71212_hestmannøy,2011_8M71212,2690,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,capt,NA,f,0,1,1,yes,yes,yes,226,283,245,8M71212,27,272 011,6,14,116,6933,8M71212 2011,0,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0.5,4434
6976,2011_8M71216_hestmannøy,2011_8M71216,2691,2011_hestmannøy,14,HestmannÃ¸y,27,0,1,2010,no,obs,NA,NA,f,0,0,0,yes,yes,yes,226,283,245,8M71216,27,272 011,6,14,116,6934,8M71216 2011,0,1,0.875870474,0.539583333,0.524577232,2.175523409,1.382203521,0.113089041,0,4435
